Source	Target	Weight
24hpf:epidermal	36hpf:retinal pigmented epithelium	0
24hpf:epidermal (foxi3a+)	36hpf:retinal pigmented epithelium	0
24hpf:erythroid	36hpf:retinal pigmented epithelium	0
24hpf:floorplate	36hpf:retinal pigmented epithelium	0
24hpf:gut	36hpf:retinal pigmented epithelium	0
24hpf:hatching gland	36hpf:retinal pigmented epithelium	0
24hpf:heart	36hpf:retinal pigmented epithelium	0
24hpf:hindbrain dorsal	36hpf:retinal pigmented epithelium	0
24hpf:hindbrain ventral	36hpf:retinal pigmented epithelium	0
24hpf:ionocyte	36hpf:retinal pigmented epithelium	0
24hpf:lateral line primordium	36hpf:retinal pigmented epithelium	0
24hpf:lens placode	36hpf:retinal pigmented epithelium	0
24hpf:macrophage	36hpf:retinal pigmented epithelium	0
24hpf:melanoblast	36hpf:retinal pigmented epithelium	0.134090909090909
24hpf:midbrain	36hpf:retinal pigmented epithelium	0
24hpf:midbrain ventral	36hpf:retinal pigmented epithelium	0
24hpf:myotome	36hpf:retinal pigmented epithelium	0
24hpf:neural crest	36hpf:retinal pigmented epithelium	0.0681818181818182
24hpf:notochord	36hpf:retinal pigmented epithelium	0
24hpf:olfactory placode	36hpf:retinal pigmented epithelium	0
24hpf:optic cup	36hpf:retinal pigmented epithelium	0.0272727272727273
24hpf:optic primordia	36hpf:retinal pigmented epithelium	0.00909090909090909
24hpf:otic placode	36hpf:retinal pigmented epithelium	0
24hpf:pectoral fin field	36hpf:retinal pigmented epithelium	0
24hpf:periderm	36hpf:retinal pigmented epithelium	0
24hpf:pharyngeal arch	36hpf:retinal pigmented epithelium	0
24hpf:pronephric duct	36hpf:retinal pigmented epithelium	0
24hpf:retinal pigmented epithelium	36hpf:retinal pigmented epithelium	0.755681818181818
24hpf:roofplate	36hpf:retinal pigmented epithelium	0
24hpf:spinal cord	36hpf:retinal pigmented epithelium	0
24hpf:tailbud mesoderm	36hpf:retinal pigmented epithelium	0
24hpf:telencephalon	36hpf:retinal pigmented epithelium	0
24hpf:xanthoblast	36hpf:retinal pigmented epithelium	0
24hpf:diencephalon	36hpf:retinal progenitors	0
24hpf:differentiating neurons	36hpf:retinal progenitors	0.0053551912568306
24hpf:differentiating neurons (dlx1a+)	36hpf:retinal progenitors	0
24hpf:differentiating neurons (eomesa+)	36hpf:retinal progenitors	0
24hpf:endothelial	36hpf:retinal progenitors	0
24hpf:epidermal	36hpf:retinal progenitors	0
24hpf:epidermal (foxi3a+)	36hpf:retinal progenitors	0
24hpf:erythroid	36hpf:retinal progenitors	0
24hpf:floorplate	36hpf:retinal progenitors	0
24hpf:gut	36hpf:retinal progenitors	0
24hpf:hatching gland	36hpf:retinal progenitors	0.00448087431693989
24hpf:heart	36hpf:retinal progenitors	0
24hpf:hindbrain dorsal	36hpf:retinal progenitors	0
24hpf:hindbrain ventral	36hpf:retinal progenitors	0.000109289617486339
24hpf:ionocyte	36hpf:retinal progenitors	0
24hpf:lateral line primordium	36hpf:retinal progenitors	0
24hpf:lens placode	36hpf:retinal progenitors	0.000327868852459016
24hpf:macrophage	36hpf:retinal progenitors	0
24hpf:melanoblast	36hpf:retinal progenitors	0
24hpf:midbrain	36hpf:retinal progenitors	0.0243715846994536
24hpf:midbrain ventral	36hpf:retinal progenitors	0
24hpf:myotome	36hpf:retinal progenitors	0
24hpf:neural crest	36hpf:retinal progenitors	0
24hpf:notochord	36hpf:retinal progenitors	0
24hpf:olfactory placode	36hpf:retinal progenitors	0
24hpf:optic cup	36hpf:retinal progenitors	0.594644808743169
24hpf:optic primordia	36hpf:retinal progenitors	0.368852459016393
24hpf:otic placode	36hpf:retinal progenitors	0
24hpf:pectoral fin field	36hpf:retinal progenitors	0
24hpf:periderm	36hpf:retinal progenitors	0
24hpf:pharyngeal arch	36hpf:retinal progenitors	0
24hpf:pronephric duct	36hpf:retinal progenitors	0
24hpf:retinal pigmented epithelium	36hpf:retinal progenitors	0
24hpf:roofplate	36hpf:retinal progenitors	0
24hpf:spinal cord	36hpf:retinal progenitors	0
24hpf:tailbud mesoderm	36hpf:retinal progenitors	0
24hpf:telencephalon	36hpf:retinal progenitors	0.00185792349726776
24hpf:xanthoblast	36hpf:retinal progenitors	0
24hpf:diencephalon	36hpf:roofplate	0
24hpf:differentiating neurons	36hpf:roofplate	0.00763358778625954
24hpf:differentiating neurons (dlx1a+)	36hpf:roofplate	0
24hpf:differentiating neurons (eomesa+)	36hpf:roofplate	0
24hpf:endothelial	36hpf:roofplate	0
24hpf:epidermal	36hpf:roofplate	0
24hpf:epidermal (foxi3a+)	36hpf:roofplate	0
24hpf:erythroid	36hpf:roofplate	0
24hpf:floorplate	36hpf:roofplate	0
24hpf:gut	36hpf:roofplate	0
24hpf:hatching gland	36hpf:roofplate	0
24hpf:heart	36hpf:roofplate	0
24hpf:hindbrain dorsal	36hpf:roofplate	0.067175572519084
24hpf:hindbrain ventral	36hpf:roofplate	0
24hpf:ionocyte	36hpf:roofplate	0
24hpf:lateral line primordium	36hpf:roofplate	0
24hpf:lens placode	36hpf:roofplate	0
24hpf:macrophage	36hpf:roofplate	0
24hpf:melanoblast	36hpf:roofplate	0
24hpf:midbrain	36hpf:roofplate	0.0809160305343511
24hpf:midbrain ventral	36hpf:roofplate	0
24hpf:myotome	36hpf:roofplate	0
24hpf:neural crest	36hpf:roofplate	0
24hpf:notochord	36hpf:roofplate	0
24hpf:olfactory placode	36hpf:roofplate	0
24hpf:optic cup	36hpf:roofplate	0
24hpf:optic primordia	36hpf:roofplate	0
24hpf:otic placode	36hpf:roofplate	0
24hpf:pectoral fin field	36hpf:roofplate	0
24hpf:periderm	36hpf:roofplate	0
24hpf:pharyngeal arch	36hpf:roofplate	0
24hpf:pronephric duct	36hpf:roofplate	0
24hpf:retinal pigmented epithelium	36hpf:roofplate	0
24hpf:roofplate	36hpf:roofplate	0.8
24hpf:spinal cord	36hpf:roofplate	0.00458015267175573
24hpf:tailbud mesoderm	36hpf:roofplate	0
24hpf:telencephalon	36hpf:roofplate	0.0396946564885496
24hpf:xanthoblast	36hpf:roofplate	0
24hpf:diencephalon	36hpf:spinal cord	0
24hpf:differentiating neurons	36hpf:spinal cord	0.0229656419529837
24hpf:differentiating neurons (dlx1a+)	36hpf:spinal cord	0.000723327305605787
24hpf:differentiating neurons (eomesa+)	36hpf:spinal cord	0.000904159132007233
24hpf:endothelial	36hpf:spinal cord	0
24hpf:epidermal	36hpf:spinal cord	0
24hpf:epidermal (foxi3a+)	36hpf:spinal cord	0
24hpf:erythroid	36hpf:spinal cord	0
24hpf:floorplate	36hpf:spinal cord	0
24hpf:gut	36hpf:spinal cord	0
24hpf:hatching gland	36hpf:spinal cord	0
24hpf:heart	36hpf:spinal cord	0
24hpf:hindbrain dorsal	36hpf:spinal cord	0.0665461121157324
24hpf:hindbrain ventral	36hpf:spinal cord	0.208499095840868
24hpf:ionocyte	36hpf:spinal cord	0
24hpf:lateral line primordium	36hpf:spinal cord	0.00054249547920434
24hpf:lens placode	36hpf:spinal cord	0
24hpf:macrophage	36hpf:spinal cord	0
24hpf:melanoblast	36hpf:spinal cord	0
24hpf:midbrain	36hpf:spinal cord	0.0446654611211573
24hpf:midbrain ventral	36hpf:spinal cord	0.0144665461121157
24hpf:myotome	36hpf:spinal cord	0
24hpf:neural crest	36hpf:spinal cord	0
24hpf:notochord	36hpf:spinal cord	0
24hpf:olfactory placode	36hpf:spinal cord	0.00180831826401447
24hpf:optic cup	36hpf:spinal cord	0.000180831826401447
24hpf:optic primordia	36hpf:spinal cord	0
24hpf:otic placode	36hpf:spinal cord	0
24hpf:pectoral fin field	36hpf:spinal cord	0
24hpf:periderm	36hpf:spinal cord	0
24hpf:pharyngeal arch	36hpf:spinal cord	0
24hpf:pronephric duct	36hpf:spinal cord	0
24hpf:retinal pigmented epithelium	36hpf:spinal cord	0
24hpf:roofplate	36hpf:spinal cord	0
24hpf:spinal cord	36hpf:spinal cord	0.635262206148282
24hpf:tailbud mesoderm	36hpf:spinal cord	0.00343580470162749
24hpf:telencephalon	36hpf:spinal cord	0
24hpf:xanthoblast	36hpf:spinal cord	0
24hpf:diencephalon	36hpf:tailbud mesoderm	0
24hpf:differentiating neurons	36hpf:tailbud mesoderm	0
24hpf:differentiating neurons (dlx1a+)	36hpf:tailbud mesoderm	0
24hpf:differentiating neurons (eomesa+)	36hpf:tailbud mesoderm	0
24hpf:endothelial	36hpf:tailbud mesoderm	0.0162962962962963
24hpf:epidermal	36hpf:tailbud mesoderm	0.00740740740740741
24hpf:epidermal (foxi3a+)	36hpf:tailbud mesoderm	0
24hpf:erythroid	36hpf:tailbud mesoderm	0
24hpf:floorplate	36hpf:tailbud mesoderm	0.00888888888888889
24hpf:gut	36hpf:tailbud mesoderm	0
24hpf:hatching gland	36hpf:tailbud mesoderm	0
24hpf:heart	36hpf:tailbud mesoderm	0
24hpf:hindbrain dorsal	36hpf:tailbud mesoderm	0
24hpf:hindbrain ventral	36hpf:tailbud mesoderm	0
24hpf:ionocyte	36hpf:tailbud mesoderm	0
24hpf:lateral line primordium	36hpf:tailbud mesoderm	0
24hpf:lens placode	36hpf:tailbud mesoderm	0
24hpf:macrophage	36hpf:tailbud mesoderm	0
24hpf:melanoblast	36hpf:tailbud mesoderm	0
24hpf:midbrain	36hpf:tailbud mesoderm	0
24hpf:midbrain ventral	36hpf:tailbud mesoderm	0
24hpf:myotome	36hpf:tailbud mesoderm	0
24hpf:neural crest	36hpf:tailbud mesoderm	0
24hpf:notochord	36hpf:tailbud mesoderm	0.00592592592592593
24hpf:olfactory placode	36hpf:tailbud mesoderm	0
24hpf:optic cup	36hpf:tailbud mesoderm	0
24hpf:optic primordia	36hpf:tailbud mesoderm	0
24hpf:otic placode	36hpf:tailbud mesoderm	0
24hpf:pectoral fin field	36hpf:tailbud mesoderm	0
24hpf:periderm	36hpf:tailbud mesoderm	0
24hpf:pharyngeal arch	36hpf:tailbud mesoderm	0.0711111111111111
24hpf:pronephric duct	36hpf:tailbud mesoderm	0
24hpf:retinal pigmented epithelium	36hpf:tailbud mesoderm	0
24hpf:roofplate	36hpf:tailbud mesoderm	0
24hpf:spinal cord	36hpf:tailbud mesoderm	0.0755555555555556
24hpf:tailbud mesoderm	36hpf:tailbud mesoderm	0.814814814814815
24hpf:telencephalon	36hpf:tailbud mesoderm	0
24hpf:xanthoblast	36hpf:tailbud mesoderm	0
24hpf:diencephalon	36hpf:telencephalon	0.122526315789474
24hpf:differentiating neurons	36hpf:telencephalon	0.00126315789473684
24hpf:differentiating neurons (dlx1a+)	36hpf:telencephalon	0.0206315789473684
24hpf:differentiating neurons (eomesa+)	36hpf:telencephalon	0.0576842105263158
24hpf:endothelial	36hpf:telencephalon	0
24hpf:epidermal	36hpf:telencephalon	0
24hpf:epidermal (foxi3a+)	36hpf:telencephalon	0
24hpf:erythroid	36hpf:telencephalon	0
24hpf:floorplate	36hpf:telencephalon	0
24hpf:gut	36hpf:telencephalon	0
24hpf:hatching gland	36hpf:telencephalon	0
24hpf:heart	36hpf:telencephalon	0
24hpf:hindbrain dorsal	36hpf:telencephalon	0.00126315789473684
24hpf:hindbrain ventral	36hpf:telencephalon	0.00168421052631579
24hpf:ionocyte	36hpf:telencephalon	0
24hpf:lateral line primordium	36hpf:telencephalon	0
24hpf:lens placode	36hpf:telencephalon	0
24hpf:macrophage	36hpf:telencephalon	0
24hpf:melanoblast	36hpf:telencephalon	0
24hpf:midbrain	36hpf:telencephalon	0.0909473684210526
24hpf:midbrain ventral	36hpf:telencephalon	0.0134736842105263
24hpf:myotome	36hpf:telencephalon	0
24hpf:neural crest	36hpf:telencephalon	0
24hpf:notochord	36hpf:telencephalon	0
24hpf:olfactory placode	36hpf:telencephalon	0
24hpf:optic cup	36hpf:telencephalon	0.0130526315789474
24hpf:optic primordia	36hpf:telencephalon	0.000842105263157895
24hpf:otic placode	36hpf:telencephalon	0
24hpf:pectoral fin field	36hpf:telencephalon	0
24hpf:periderm	36hpf:telencephalon	0
24hpf:pharyngeal arch	36hpf:telencephalon	0
24hpf:pronephric duct	36hpf:telencephalon	0
24hpf:retinal pigmented epithelium	36hpf:telencephalon	0
24hpf:roofplate	36hpf:telencephalon	0
24hpf:spinal cord	36hpf:telencephalon	0
24hpf:tailbud mesoderm	36hpf:telencephalon	0
24hpf:telencephalon	36hpf:telencephalon	0.676631578947368
24hpf:xanthoblast	36hpf:telencephalon	0
24hpf:diencephalon	36hpf:xanthoblast	0
24hpf:differentiating neurons	36hpf:xanthoblast	0
24hpf:differentiating neurons (dlx1a+)	36hpf:xanthoblast	0
24hpf:differentiating neurons (eomesa+)	36hpf:xanthoblast	0
24hpf:endothelial	36hpf:xanthoblast	0
24hpf:epidermal	36hpf:xanthoblast	0
24hpf:epidermal (foxi3a+)	36hpf:xanthoblast	0
24hpf:erythroid	36hpf:xanthoblast	0
24hpf:floorplate	36hpf:xanthoblast	0
24hpf:gut	36hpf:xanthoblast	0
24hpf:hatching gland	36hpf:xanthoblast	0
24hpf:heart	36hpf:xanthoblast	0
24hpf:hindbrain dorsal	36hpf:xanthoblast	0
24hpf:hindbrain ventral	36hpf:xanthoblast	0
24hpf:ionocyte	36hpf:xanthoblast	0
24hpf:lateral line primordium	36hpf:xanthoblast	0
24hpf:lens placode	36hpf:xanthoblast	0
24hpf:macrophage	36hpf:xanthoblast	0
24hpf:melanoblast	36hpf:xanthoblast	0
24hpf:midbrain	36hpf:xanthoblast	0
24hpf:midbrain ventral	36hpf:xanthoblast	0
24hpf:myotome	36hpf:xanthoblast	0
24hpf:neural crest	36hpf:xanthoblast	0.0977777777777778
24hpf:notochord	36hpf:xanthoblast	0
24hpf:olfactory placode	36hpf:xanthoblast	0
24hpf:optic cup	36hpf:xanthoblast	0
24hpf:optic primordia	36hpf:xanthoblast	0
24hpf:otic placode	36hpf:xanthoblast	0
24hpf:pectoral fin field	36hpf:xanthoblast	0
24hpf:periderm	36hpf:xanthoblast	0
24hpf:pharyngeal arch	36hpf:xanthoblast	0
24hpf:pronephric duct	36hpf:xanthoblast	0
24hpf:retinal pigmented epithelium	36hpf:xanthoblast	0
24hpf:roofplate	36hpf:xanthoblast	0
24hpf:spinal cord	36hpf:xanthoblast	0
24hpf:tailbud mesoderm	36hpf:xanthoblast	0
24hpf:telencephalon	36hpf:xanthoblast	0
24hpf:xanthoblast	36hpf:xanthoblast	0.902222222222222
36hpf:diencephalon	48hpf:diencephalon	0.518196994991653
36hpf:differentiating neurons	48hpf:diencephalon	0.00200333889816361
36hpf:differentiating neurons (dlx1a+)	48hpf:diencephalon	0.0303839732888147
36hpf:differentiating neurons (eomesa+)	48hpf:diencephalon	0.00367278797996661
36hpf:endothelial	48hpf:diencephalon	0
36hpf:epidermal	48hpf:diencephalon	0.000667779632721202
36hpf:epidermal (foxi3a+)	48hpf:diencephalon	0
36hpf:epiphysis photoreceptor cells	48hpf:diencephalon	0
36hpf:erythroid	48hpf:diencephalon	0
36hpf:floorplate	48hpf:diencephalon	0
36hpf:gut	48hpf:diencephalon	0
36hpf:hatching gland	48hpf:diencephalon	0
36hpf:heart	48hpf:diencephalon	0
36hpf:hindbrain dorsal	48hpf:diencephalon	0.00200333889816361
36hpf:hindbrain ventral	48hpf:diencephalon	0.0343906510851419
36hpf:ionocyte	48hpf:diencephalon	0
36hpf:lateral line primordium	48hpf:diencephalon	0.00267111853088481
36hpf:lens	48hpf:diencephalon	0
36hpf:macrophage	48hpf:diencephalon	0
36hpf:melanoblast	48hpf:diencephalon	0
36hpf:midbrain	48hpf:diencephalon	0.0534223706176962
36hpf:midbrain ventral	48hpf:diencephalon	0.112186978297162
36hpf:myotome	48hpf:diencephalon	0
36hpf:neural crest	48hpf:diencephalon	0
36hpf:notochord	48hpf:diencephalon	0
36hpf:olfactory placode	48hpf:diencephalon	0.000333889816360601
36hpf:optic cup	48hpf:diencephalon	0.00267111853088481
36hpf:optic primordia	48hpf:diencephalon	0
36hpf:otic placode	48hpf:diencephalon	0
36hpf:pectoral fin field	48hpf:diencephalon	0
36hpf:periderm	48hpf:diencephalon	0
36hpf:pharyngeal arch	48hpf:diencephalon	0
36hpf:photoreceptors	48hpf:diencephalon	0
36hpf:preoptic area	48hpf:diencephalon	0
36hpf:pronephric duct	48hpf:diencephalon	0
36hpf:retinal bipolar cells	48hpf:diencephalon	0
36hpf:retinal ganglion cells	48hpf:diencephalon	0
36hpf:retinal interneurons	48hpf:diencephalon	0
36hpf:retinal pigmented epithelium	48hpf:diencephalon	0
36hpf:retinal progenitors	48hpf:diencephalon	0.0010016694490818
36hpf:roofplate	48hpf:diencephalon	0
36hpf:spinal cord	48hpf:diencephalon	0.0013355592654424
36hpf:tailbud mesoderm	48hpf:diencephalon	0
36hpf:telencephalon	48hpf:diencephalon	0.235058430717863
36hpf:xanthoblast	48hpf:diencephalon	0
36hpf:diencephalon	48hpf:differentiating neurons	0
36hpf:differentiating neurons	48hpf:differentiating neurons	0.904123907259597
36hpf:differentiating neurons (dlx1a+)	48hpf:differentiating neurons	0.00984416571645762
36hpf:differentiating neurons (eomesa+)	48hpf:differentiating neurons	0.0505701254275941
36hpf:endothelial	48hpf:differentiating neurons	0
36hpf:epidermal	48hpf:differentiating neurons	0
36hpf:epidermal (foxi3a+)	48hpf:differentiating neurons	0
36hpf:epiphysis photoreceptor cells	48hpf:differentiating neurons	0
36hpf:erythroid	48hpf:differentiating neurons	0
36hpf:floorplate	48hpf:differentiating neurons	0
36hpf:gut	48hpf:differentiating neurons	0
36hpf:hatching gland	48hpf:differentiating neurons	0
36hpf:heart	48hpf:differentiating neurons	0.000152033447358419
36hpf:hindbrain dorsal	48hpf:differentiating neurons	0.00653743823641201
36hpf:hindbrain ventral	48hpf:differentiating neurons	0.000703154694032687
36hpf:ionocyte	48hpf:differentiating neurons	0
36hpf:lateral line primordium	48hpf:differentiating neurons	0.00343975674648423
36hpf:lens	48hpf:differentiating neurons	7.60167236792094e-05
36hpf:macrophage	48hpf:differentiating neurons	0
36hpf:melanoblast	48hpf:differentiating neurons	0
36hpf:midbrain	48hpf:differentiating neurons	0.0180349676928924
36hpf:midbrain ventral	48hpf:differentiating neurons	0.00199543899657925
36hpf:myotome	48hpf:differentiating neurons	0
36hpf:neural crest	48hpf:differentiating neurons	0
36hpf:notochord	48hpf:differentiating neurons	0
36hpf:olfactory placode	48hpf:differentiating neurons	0
36hpf:optic cup	48hpf:differentiating neurons	0
36hpf:optic primordia	48hpf:differentiating neurons	0
36hpf:otic placode	48hpf:differentiating neurons	0
36hpf:pectoral fin field	48hpf:differentiating neurons	0
36hpf:periderm	48hpf:differentiating neurons	0
36hpf:pharyngeal arch	48hpf:differentiating neurons	0
36hpf:photoreceptors	48hpf:differentiating neurons	0
36hpf:preoptic area	48hpf:differentiating neurons	0
36hpf:pronephric duct	48hpf:differentiating neurons	0
36hpf:retinal bipolar cells	48hpf:differentiating neurons	0
36hpf:retinal ganglion cells	48hpf:differentiating neurons	0.000171037628278221
36hpf:retinal interneurons	48hpf:differentiating neurons	7.60167236792094e-05
36hpf:retinal pigmented epithelium	48hpf:differentiating neurons	0
36hpf:retinal progenitors	48hpf:differentiating neurons	0
36hpf:roofplate	48hpf:differentiating neurons	0
36hpf:spinal cord	48hpf:differentiating neurons	0.0031927023945268
36hpf:tailbud mesoderm	48hpf:differentiating neurons	0
36hpf:telencephalon	48hpf:differentiating neurons	0.00108323831242873
36hpf:xanthoblast	48hpf:differentiating neurons	0
36hpf:diencephalon	48hpf:differentiating neurons (dlx1a+)	0.000749866095340118
36hpf:differentiating neurons	48hpf:differentiating neurons (dlx1a+)	0.380503481521157
36hpf:differentiating neurons (dlx1a+)	48hpf:differentiating neurons (dlx1a+)	0.574933047670059
36hpf:differentiating neurons (eomesa+)	48hpf:differentiating neurons (dlx1a+)	0.0218532404927691
36hpf:endothelial	48hpf:differentiating neurons (dlx1a+)	0
36hpf:epidermal	48hpf:differentiating neurons (dlx1a+)	0
36hpf:epidermal (foxi3a+)	48hpf:differentiating neurons (dlx1a+)	0
36hpf:epiphysis photoreceptor cells	48hpf:differentiating neurons (dlx1a+)	0
36hpf:erythroid	48hpf:differentiating neurons (dlx1a+)	0
36hpf:floorplate	48hpf:differentiating neurons (dlx1a+)	0
36hpf:gut	48hpf:differentiating neurons (dlx1a+)	0
36hpf:hatching gland	48hpf:differentiating neurons (dlx1a+)	0
36hpf:heart	48hpf:differentiating neurons (dlx1a+)	0.000535618639528656
36hpf:hindbrain dorsal	48hpf:differentiating neurons (dlx1a+)	0.000107123727905731
36hpf:hindbrain ventral	48hpf:differentiating neurons (dlx1a+)	0
36hpf:ionocyte	48hpf:differentiating neurons (dlx1a+)	0
36hpf:lateral line primordium	48hpf:differentiating neurons (dlx1a+)	0.00224959828602035
36hpf:lens	48hpf:differentiating neurons (dlx1a+)	0
36hpf:macrophage	48hpf:differentiating neurons (dlx1a+)	0
36hpf:melanoblast	48hpf:differentiating neurons (dlx1a+)	0
36hpf:midbrain	48hpf:differentiating neurons (dlx1a+)	0.0107123727905731
36hpf:midbrain ventral	48hpf:differentiating neurons (dlx1a+)	0
36hpf:myotome	48hpf:differentiating neurons (dlx1a+)	0
36hpf:neural crest	48hpf:differentiating neurons (dlx1a+)	0
36hpf:notochord	48hpf:differentiating neurons (dlx1a+)	0
36hpf:olfactory placode	48hpf:differentiating neurons (dlx1a+)	0.000321371183717193
36hpf:optic cup	48hpf:differentiating neurons (dlx1a+)	0
36hpf:optic primordia	48hpf:differentiating neurons (dlx1a+)	0
36hpf:otic placode	48hpf:differentiating neurons (dlx1a+)	0
36hpf:pectoral fin field	48hpf:differentiating neurons (dlx1a+)	0
36hpf:periderm	48hpf:differentiating neurons (dlx1a+)	0
36hpf:pharyngeal arch	48hpf:differentiating neurons (dlx1a+)	0
36hpf:photoreceptors	48hpf:differentiating neurons (dlx1a+)	0
36hpf:preoptic area	48hpf:differentiating neurons (dlx1a+)	0
36hpf:pronephric duct	48hpf:differentiating neurons (dlx1a+)	0
36hpf:retinal bipolar cells	48hpf:differentiating neurons (dlx1a+)	0.000428494911622924
36hpf:retinal ganglion cells	48hpf:differentiating neurons (dlx1a+)	0
36hpf:retinal interneurons	48hpf:differentiating neurons (dlx1a+)	0
36hpf:retinal pigmented epithelium	48hpf:differentiating neurons (dlx1a+)	0
36hpf:retinal progenitors	48hpf:differentiating neurons (dlx1a+)	0.000107123727905731
36hpf:roofplate	48hpf:differentiating neurons (dlx1a+)	0
